@relation 'AT: pml-training-weka.filters.unsupervised.attribute.Remove-R2-7,12-13,15-36,50-59,69-83,87-101,103-112,125-139,141-150-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R54-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.317accel_belt_y-0.317accel_belt_z+0.308roll_belt+0.304total_accel_belt-0.269accel_arm_y... numeric
@attribute '0.294accel_belt_x-0.292pitch_belt+0.29 magnet_belt_x-0.266yaw_dumbbell+0.253yaw_belt...' numeric
@attribute '0.37 magnet_arm_y+0.307magnet_arm_z+0.275accel_arm_z-0.266magnet_arm_x+0.23 pitch_arm...' numeric
@attribute 0.453gyros_forearm_z+0.452gyros_dumbbell_z-0.451gyros_dumbbell_x+0.409gyros_forearm_y+0.352gyros_dumbbell_y... numeric
@attribute '-0.334accel_forearm_z+0.329magnet_forearm_z-0.277magnet_arm_z+0.27 magnet_belt_y+0.267accel_arm_x...' numeric
@attribute '0.401accel_forearm_y+0.284yaw_forearm+0.224magnet_forearm_y+0.22 magnet_dumbbell_z+0.217accel_arm_x...' numeric
@attribute 0.518gyros_arm_x-0.492gyros_arm_y+0.351magnet_forearm_y+0.224gyros_arm_z+0.188accel_forearm_y... numeric
@attribute 0.376magnet_forearm_x+0.333total_accel_arm-0.294roll_dumbbell+0.281accel_forearm_x-0.269pitch_dumbbell... numeric
@attribute '0.352pitch_dumbbell+0.35 magnet_forearm_x+0.345roll_dumbbell-0.306gyros_arm_y+0.3  gyros_arm_x...' numeric
@attribute -0.337magnet_forearm_y+0.306gyros_arm_x-0.297gyros_arm_y-0.278pitch_dumbbell-0.25total_accel_arm... numeric
@attribute '-0.425total_accel_arm+0.38 magnet_forearm_x+0.324accel_forearm_x-0.276pitch_arm-0.255total_accel_forearm...' numeric
@attribute '0.45 magnet_belt_z+0.374magnet_belt_y+0.309roll_arm-0.25roll_dumbbell-0.247accel_dumbbell_y...' numeric
@attribute -0.944kurtosis_yaw_belt-0.144yaw_arm+0.133total_accel_forearm-0.102roll_forearm-0.101pitch_forearm... numeric
@attribute classe {A,B,C,D,E}

@data
-2.134749,-3.408578,-3.355671,-2.366839,-0.348516,0.875683,-0.927964,4.074808,-0.717423,-0.282308,-0.092805,0.994795,-0.12117,B
-2.170633,-3.511732,-3.411394,-1.959031,-0.489564,1.085973,-0.664827,3.948587,-0.664785,-1.343413,-0.525432,1.087171,-0.241735,B
-2.431607,-2.537559,-3.841786,-1.861967,-1.010186,0.821348,-0.390446,4.496229,-0.856975,-1.880276,-2.236247,1.648086,0.006785,B
-2.226006,-2.247275,-3.941509,-1.73995,-1.32312,1.029383,0.679224,4.531798,-0.756498,-2.143823,-2.763431,1.755213,0.011329,B
-2.140553,-1.99718,-4.006648,-1.70563,-1.334874,1.105125,1.199468,4.389103,-0.587033,-2.034042,-2.848607,1.918653,0.019103,B
-1.844093,-1.634859,-3.985446,-1.776684,-1.446967,1.221077,2.171783,3.88247,-0.124449,-1.574868,-2.582541,1.731397,0.068892,B
-1.725027,-1.511477,-4.042623,-1.725618,-1.518287,1.590737,2.662343,3.247575,-0.187074,-1.265429,-2.56857,1.558308,0.199734,B
-1.62736,-1.521218,-4.038561,-1.656081,-1.517136,1.743636,2.831211,3.011616,-0.355591,-1.07549,-2.503324,1.529731,0.273767,B
-1.46923,-1.739859,-4.161342,-1.423765,-1.438228,1.902703,3.187394,2.516622,-0.718199,-0.987935,-2.621153,1.463454,0.320948,B
-1.537153,-1.885496,-4.218138,-1.330104,-1.467663,1.927901,3.268127,2.416084,-0.905691,-0.793921,-2.550046,1.375336,0.336472,B
-1.445456,-1.875105,-4.266094,-1.281354,-1.431762,1.93431,3.345829,2.342407,-1.174546,-0.604458,-2.581717,1.066455,0.372089,B
-0.997959,-2.220373,-4.158734,-1.225242,-1.295613,2.19586,3.445647,1.270957,-1.524154,-0.029873,-2.100116,1.005482,0.458017,B
-0.861523,-2.318955,-4.229894,-0.972655,-1.3044,2.364173,3.408535,0.911109,-1.263885,0.086922,-1.94196,0.654191,0.525339,B
-0.950594,-2.281926,-4.231592,-0.893775,-1.329515,2.351752,3.392615,0.898449,-1.321738,0.239378,-1.772308,0.512016,0.549417,B
-0.87766,-2.286668,-4.167266,-0.844292,-1.309219,2.343002,3.294492,0.496246,-1.216703,0.277873,-1.536743,0.457628,0.578548,B
-0.729893,-2.451493,-4.055484,-0.569818,-1.640901,2.587129,2.982448,-0.467865,-0.772886,0.185709,-1.074749,-0.088286,0.696215,B
-0.832702,-2.644436,-3.697692,-0.1705,-2.059039,2.676448,2.612608,-1.059244,-0.520109,0.382915,-0.665761,-0.470872,0.727407,B
-0.78143,-2.581855,-3.524148,-0.046485,-2.217506,2.597177,2.557185,-1.465007,-0.343552,0.422421,-0.400731,-0.572773,0.756635,B
-0.817655,-2.471664,-3.478524,0.106275,-2.314663,2.590247,2.511236,-1.736697,0.024641,0.393195,-0.401134,-0.690189,0.709172,B
-0.906866,-2.586667,-3.435188,0.251582,-2.420793,2.644559,2.466523,-1.857259,0.206815,0.434239,-0.45239,-0.785043,0.702466,B
-0.944061,-2.564033,-3.326797,0.403536,-2.61087,2.602714,2.475927,-1.999415,0.245903,0.494559,-0.445366,-0.91175,0.706808,B
-0.888319,-2.603143,-3.234028,0.506722,-2.744713,2.531556,2.52621,-2.032584,0.329818,0.532088,-0.435912,-0.954847,0.686044,B
-0.899267,-2.624836,-2.908767,0.704323,-3.102824,2.476003,2.434675,-2.433449,0.713132,0.341777,-0.427365,-0.866666,0.60192,B
-0.930626,-2.735127,-2.838824,0.801397,-3.216466,2.559969,2.34419,-2.428971,0.828457,0.341812,-0.506994,-1.023726,0.602246,B
-1.226521,-2.897703,-2.053145,0.893921,-3.818804,2.688035,1.813424,-2.787982,1.094732,-0.139935,-0.47743,-0.761499,0.496373,B
-1.289316,-2.939716,-1.771133,0.886281,-3.999279,2.641001,1.555777,-2.637722,1.389384,-0.376901,-0.338801,-0.430799,0.41897,B
-1.324297,-2.904804,-1.696346,0.913211,-4.007399,2.63322,1.376088,-2.69862,1.533204,-0.448604,-0.289041,-0.329749,0.382704,B
-1.571306,-2.868916,-1.35163,0.746836,-4.324096,2.392547,0.777874,-2.177852,2.517301,-0.533794,0.111487,0.139975,0.222188,B
-1.823191,-2.778573,-1.43885,0.877446,-4.501227,1.694415,0.058399,-1.367396,3.68427,-0.508784,0.421677,0.154952,0.001769,B
-1.808062,-2.861225,-1.421689,0.838192,-4.484199,1.438205,-0.033347,-1.197187,3.819716,-0.462963,0.489803,0.220541,-0.064433,B
-1.839382,-3.022244,-1.468203,0.764177,-4.503047,1.130514,-0.469718,-0.830792,4.063605,-0.396699,0.454407,0.066582,-0.135123,B
-2.211541,-3.578044,-1.029329,0.492769,-3.65925,1.041029,-1.420034,-0.493952,4.138381,-0.32036,1.166674,-0.481517,-0.62951,B
-2.128709,-3.549367,-1.143906,0.45881,-3.632098,0.90929,-1.404539,-0.47348,4.146723,-0.235075,1.189039,-0.446548,-0.646904,B
-2.029783,-3.446793,-1.345157,0.260419,-3.545886,0.509424,-1.381645,-0.362339,4.34902,0.032724,0.950915,-0.7175,-0.714315,B
-1.837671,-3.422124,-1.307308,-0.1943,-3.529562,0.201688,-1.498643,-0.467509,4.193037,0.078749,0.700917,-0.706813,-0.777542,B
-2.03024,-3.610195,-1.364931,-0.269848,-3.61271,0.161245,-1.64992,-0.576799,3.872102,-0.008876,0.522801,-0.683012,-0.782926,B
-1.993223,-3.900934,-1.420074,-0.100091,-3.559989,-0.060942,-1.908924,-0.779925,3.223057,-0.044387,0.13307,-0.895043,-0.769568,B
-1.719188,-3.831499,-1.234466,-0.270165,-3.619765,-0.141702,-2.244027,-1.192263,2.305891,-0.262721,-0.126211,-0.962686,-0.673702,B
-1.741079,-3.770705,-1.194845,-0.331531,-3.595835,-0.20158,-2.325127,-1.447234,2.078769,-0.386822,-0.147317,-0.798424,-0.645991,B
-1.635746,-3.729859,-1.171682,-0.414952,-3.64098,-0.242315,-2.419645,-1.439774,1.878352,-0.464954,-0.095056,-0.813092,-0.638538,B
-1.594738,-3.678953,-1.174239,-0.492865,-3.658063,-0.158212,-2.479192,-1.68501,1.632258,-0.55031,-0.139128,-0.813011,-0.583127,B
-1.634867,-3.56799,-1.241134,-0.772945,-3.691384,-0.145206,-2.618645,-1.975641,1.116101,-0.647408,-0.236642,-0.846595,-0.475399,B
-1.300154,-3.58383,-1.620439,-1.473663,-3.472108,-0.129435,-3.128911,-2.742072,-0.374936,-0.888251,-0.792443,-0.47385,-0.051391,B
-1.303997,-3.53669,-1.728443,-1.767788,-3.327618,-0.076299,-3.268857,-2.726205,-0.537727,-0.833742,-0.664788,-0.53172,0.002027,B
-1.221236,-3.449476,-2.014001,-2.368908,-2.592514,-0.116585,-3.36734,-2.124024,-0.771939,-0.372142,0.203861,-0.793987,0.055215,B
-1.246847,-3.40686,-2.356125,-2.575201,-2.216466,-0.073246,-3.230998,-1.744259,-0.570485,-0.115912,0.757219,-0.920453,0.03517,B
-1.138543,-3.359761,-2.524113,-2.677431,-2.152319,-0.068537,-3.15105,-1.555898,-0.490283,-0.050147,0.977882,-0.76871,0.031403,B
-0.991462,-3.325546,-2.647544,-2.68152,-1.864732,-0.094078,-3.063861,-1.35361,-0.539033,0.10274,0.992384,-0.627331,0.06917,B
-1.019798,-3.457806,-2.665894,-2.618285,-1.654613,-0.165185,-2.969501,-0.928315,-0.568203,0.312608,1.049398,-0.537275,0.094212,B
-1.011645,-3.492957,-2.828903,-2.701498,-1.438896,-0.178586,-2.900245,-0.59683,-0.463232,0.40579,1.151325,-0.418059,0.076332,B
-0.885052,-3.456992,-3.038765,-2.769884,-1.237134,-0.063597,-2.74456,-0.180276,-0.393185,0.448072,1.273768,-0.173045,0.072899,B
-0.937961,-3.579311,-3.210429,-2.784886,-1.130471,-0.029849,-2.782244,0.180252,-0.291544,0.554941,1.308091,-0.170608,0.073768,B
-1.038335,-3.522806,-3.251214,-2.817621,-0.902094,-0.033365,-2.677051,0.536551,-0.40025,0.652094,1.2831,-0.133762,0.089845,B
-1.122797,-3.479703,-3.347399,-2.861078,-0.782314,-0.007645,-2.662844,0.729754,-0.332474,0.57357,1.375722,0.037792,0.063655,B
-1.441109,-3.466932,-3.726943,-2.882567,-0.447081,0.083689,-2.556184,1.607721,-0.076566,0.220626,1.444698,0.534106,-0.03,B
-1.515884,-3.481814,-3.719016,-2.921816,-0.502614,0.202717,-2.487444,2.008161,-0.223091,0.353875,1.356065,0.446201,0.006052,B
-1.933961,-3.063175,-3.507771,-2.982891,-0.051837,0.123792,-2.191886,3.076218,-0.770616,0.715405,1.010521,0.859521,-0.00617,B
-2.211798,-2.562004,-3.456804,-2.919524,0.031105,0.496576,-1.739939,3.924007,-1.122825,0.782966,0.632007,0.858482,0.077733,B
-1.941974,-3.223281,-3.785295,-2.133956,-0.389087,0.96316,-1.078335,3.670896,-0.149184,-0.773504,0.513003,1.357777,-0.095827,B
-2.369925,-2.57306,-3.964923,-1.731674,-0.730244,0.54371,-1.063103,4.160215,-0.838228,-0.761912,-0.887195,1.413218,0.306485,B
-2.473854,-2.552677,-3.98577,-1.739287,-0.737443,0.549536,-1.031805,3.985253,-0.705127,-1.05372,-1.045212,1.354791,0.219299,B
-2.455486,-2.582796,-3.938074,-1.732989,-0.837023,0.618747,-0.907905,4.102146,-0.830735,-1.144597,-1.176496,1.393574,0.196279,B
-2.460091,-2.611688,-3.903577,-1.724833,-0.934543,0.668087,-0.583153,4.006077,-0.974472,-1.538695,-1.43517,1.721167,0.152965,B
-2.367301,-2.628863,-3.960174,-1.662923,-1.124758,0.913498,-0.219647,3.973635,-0.642678,-2.211693,-1.962814,1.563957,0.07377,B
-2.385468,-2.459644,-4.027219,-1.613406,-1.193944,1.040768,0.199365,3.841424,-0.449904,-2.455208,-2.274016,1.621495,0.035501,B
-2.305948,-2.165964,-4.175901,-1.556546,-1.343708,1.010542,1.31155,3.936228,-0.422248,-2.161351,-2.686362,1.669931,-0.017709,B
-1.809325,-1.85178,-4.400463,-1.521516,-1.489786,1.424471,2.942288,2.825316,-0.251629,-1.545036,-2.663819,1.347601,0.114285,B
-1.726818,-1.746899,-4.379731,-1.423352,-1.459521,1.445795,3.154597,2.722384,-0.594042,-1.117767,-2.654936,1.299039,0.175061,B
-1.732394,-1.54621,-4.355708,-1.367155,-1.316079,1.427021,3.41139,2.711346,-1.000844,-0.751672,-2.685836,1.218123,0.225284,B
-1.697251,-1.518481,-4.296298,-1.350195,-1.134918,1.625663,3.667191,2.487144,-1.478884,-0.377463,-2.910817,0.946299,0.343415,B
-1.602439,-1.558815,-4.283155,-1.396254,-1.100626,1.770562,3.778712,2.23021,-1.708372,-0.29742,-3.000006,0.842284,0.407229,B
-1.202666,-1.82614,-4.299553,-1.259315,-1.206824,2.150662,3.721955,1.545463,-1.711382,-0.244493,-2.625335,0.849974,0.506745,B
-0.984223,-2.085662,-4.516654,-1.180089,-1.305999,2.326665,3.590502,1.065815,-1.131402,-0.622848,-2.354153,0.822824,0.447161,B
-0.893341,-2.291568,-4.435177,-0.972429,-1.352713,2.457208,3.410176,0.82119,-1.096903,-0.28034,-1.841468,0.658588,0.512074,B
-0.782384,-2.322811,-4.378713,-0.839944,-1.379611,2.454768,3.396685,0.701385,-0.936038,-0.101186,-1.654798,0.483087,0.524107,B
-0.722064,-2.469711,-4.46776,-0.522458,-1.425471,2.699843,3.254697,0.029372,-0.344261,-0.181042,-1.532637,-0.1861,0.62408,B
-0.824781,-2.404401,-4.266635,-0.132572,-1.545782,2.722929,3.170097,-0.616051,-0.236516,0.230691,-1.142378,-0.486033,0.701385,B
-0.829281,-2.534588,-4.123928,0.194461,-2.026892,2.812312,2.81298,-1.229696,-0.054229,0.32706,-0.825658,-0.971103,0.73079,B
-0.855516,-2.567361,-4.045851,0.355943,-2.253669,2.835683,2.657616,-1.692862,0.347012,0.267372,-0.722259,-1.059449,0.673954,B
-0.778447,-2.693746,-3.262887,0.636902,-3.085323,2.824608,2.481577,-2.508502,1.004576,0.31555,-0.542235,-1.048304,0.592227,B
-1.5903,-3.778464,-1.476523,-2.281421,-3.361555,-0.129922,-3.634476,-1.661716,0.36899,-0.470631,0.511994,-0.917807,-0.18321,B
-1.566505,-3.598126,-1.693192,-2.579208,-3.014647,-0.219996,-3.580216,-1.301288,0.166493,-0.108141,0.936566,-1.022937,-0.093499,B
-1.571062,-3.467075,-1.853671,-2.703267,-2.725846,-0.13312,-3.620141,-1.189258,0.188063,0.094264,1.236445,-0.964261,-0.068413,B
-1.529103,-3.3909,-1.923439,-2.773066,-2.560921,-0.095714,-3.575982,-1.027282,0.124708,0.239329,1.319834,-0.931717,-0.027983,B
-1.502502,-3.484395,-2.068915,-2.873568,-2.337365,-0.113902,-3.559051,-0.858909,0.117491,0.407721,1.468263,-0.798811,0.014551,B
-1.415234,-3.494335,-2.322322,-3.015837,-2.137422,-0.024548,-3.361156,-0.311678,-0.057093,0.615213,1.825124,-0.813561,0.055649,B
-1.344532,-3.546999,-2.426558,-3.097445,-1.860364,-0.019092,-3.27249,-0.079607,-0.015185,0.71084,2.010138,-0.55924,0.050481,B
-1.26995,-3.689956,-2.456187,-3.172808,-1.737432,0.054662,-3.201745,0.066719,0.063112,0.724143,2.078829,-0.383348,0.047605,B
-1.362656,-3.682425,-2.689734,-3.203842,-1.485156,0.31542,-3.154501,0.350104,0.299439,0.632704,2.145154,-0.404927,0.069297,B
-1.308263,-3.715154,-2.79847,-3.165732,-1.329107,0.401542,-3.088185,0.542653,0.363029,0.556783,2.12501,-0.310649,0.064159,B
-1.316009,-3.825267,-3.16821,-3.161519,-1.00891,0.834836,-2.725313,1.183814,0.529,0.186232,2.014466,-0.058176,0.05756,B
-1.423058,-3.871954,-3.344837,-3.094055,-0.847829,1.133735,-2.550714,1.357389,0.527305,-0.058749,1.863368,0.031442,0.063156,B
-1.576649,-3.873735,-3.42625,-3.04825,-0.74979,1.231271,-2.403462,1.402636,0.516672,-0.251484,1.7661,0.152521,0.06329,B
-1.604283,-3.9595,-3.525345,-2.933167,-0.682386,1.243597,-2.237831,1.501673,0.459009,-0.383594,1.699222,0.216584,0.047226,B
-1.647876,-3.839581,-3.64145,-2.932092,-0.586365,1.374487,-2.010972,1.554998,0.374971,-0.717681,1.467382,0.365689,0.004746,B
-1.695263,-3.750234,-3.81024,-2.848774,-0.58472,1.604593,-1.597007,1.652631,0.259509,-1.088735,1.11818,0.305883,-0.002695,B
-1.704594,-3.588893,-3.948875,-2.925853,-0.575729,1.753017,-1.094334,1.696688,0.123485,-1.477615,0.585129,0.264136,-0.068696,B
-1.444643,-3.118929,-4.33852,-2.903247,-1.161289,1.592955,-0.753084,1.458722,-0.095481,-2.009177,-0.49653,1.013382,0.304541,B
-1.466689,-3.105366,-4.351494,-2.810276,-1.262013,1.71847,-0.500178,1.498785,-0.346418,-2.40759,-0.997161,0.881024,0.25375,B
-1.59646,-3.069448,-4.271794,-2.685567,-1.251447,1.764168,-0.365558,1.47606,-0.651635,-2.485543,-1.201698,0.909288,0.273232,B
-1.742737,-2.863023,-3.871097,-2.442833,-1.330544,1.846785,0.056524,1.884137,-1.76047,-2.537195,-1.956665,1.063848,0.319398,B
-2.437852,-1.75777,-3.306839,-2.334042,-1.224827,1.904084,0.706137,2.627878,-3.452898,-2.093567,-3.277302,1.298795,0.365782,B
-2.144245,-1.892341,-3.561562,-2.194562,-1.524588,1.735658,1.187028,3.002098,-2.891352,-2.890114,-3.671708,1.451847,0.099629,B
-2.043129,-1.911582,-3.697887,-2.133431,-1.530166,1.63738,1.524713,3.03143,-2.356922,-3.237874,-3.860109,1.802006,-0.033893,B
-1.841761,-1.994143,-3.81492,-2.01735,-1.716706,1.69442,1.934085,3.01749,-1.959713,-3.236619,-3.953874,1.646069,-0.037784,B
-1.858025,-1.886287,-3.839566,-1.905699,-1.717135,1.641847,2.384717,3.07267,-1.696056,-2.933108,-3.93807,1.722114,-0.051085,B
-1.784042,-1.772736,-3.910084,-1.80783,-1.693037,1.623409,2.886989,3.1101,-1.461325,-2.642259,-3.9188,1.684372,-0.054409,B
-1.749953,-1.578079,-3.911274,-1.701102,-1.608437,1.605373,3.198538,2.938442,-1.315519,-2.208072,-3.881124,1.57756,-0.01672,B
-1.841394,-1.447282,-3.913029,-1.597226,-1.470586,1.566691,3.372475,2.861456,-1.274216,-1.791149,-3.763763,1.444503,0.022947,B
-1.215076,-2.027936,-4.382399,-0.651612,-1.277568,2.110766,3.479838,1.873679,-1.545384,-0.362545,-2.652954,0.96712,0.346364,B
-1.231674,-1.989114,-4.522246,-0.538795,-1.285283,2.20578,3.46303,1.835467,-1.663916,-0.202495,-2.611397,0.860837,0.378602,B
-1.224757,-2.132655,-4.540045,-0.414012,-1.31067,2.217542,3.454563,1.764846,-1.753202,-0.099062,-2.471951,0.860111,0.397771,B
-1.264606,-2.080622,-4.471517,-0.277312,-1.184118,2.24314,3.3514,1.677699,-1.945157,0.375612,-2.242081,0.65038,0.501924,B
-1.117812,-2.152193,-4.516342,-0.104118,-1.300146,2.368929,3.397072,1.358092,-1.922122,0.444632,-1.948318,0.538671,0.548641,B
-0.913784,-2.599773,-4.588778,0.219201,-1.456146,2.603368,3.223413,0.790873,-1.374411,0.289035,-1.514163,0.365135,0.586093,B
-0.985567,-2.575637,-4.493462,0.321836,-1.412202,2.635758,3.17257,0.459866,-1.140581,0.33829,-1.33366,0.178505,0.660075,B
-0.75204,-2.737506,-4.261679,0.521604,-1.807803,2.792811,2.713579,-0.519983,-0.311419,0.363785,-0.496636,-0.148402,0.746329,B
-0.82565,-2.643463,-4.068512,0.602658,-1.826532,2.815106,2.541317,-0.578557,-0.096238,0.60542,-0.293719,-0.180784,0.804247,B
-1.05564,-2.804254,-3.459739,0.67809,-1.396225,3.352534,2.648943,-0.634304,-0.019531,0.721822,0.527528,-0.695783,0.477136,B
-1.150632,-2.705245,-3.330515,0.778398,-1.417317,3.264744,2.508965,-0.75204,0.374813,0.775016,0.69239,-0.629096,0.453719,B
-1.114116,-2.708542,-3.009228,0.754094,-1.889947,3.319274,2.141822,-1.041335,0.89998,1.025386,1.143337,-0.716891,0.483597,B
-1.089304,-2.573749,-2.825993,0.809388,-2.131541,3.18517,2.044485,-1.212867,1.248761,1.089283,1.442153,-0.558889,0.464991,B
-1.099651,-2.478811,-2.732816,0.912416,-2.23419,3.124298,1.969133,-1.246316,1.467505,1.174917,1.504978,-0.615677,0.461387,B
-1.618892,-3.00993,-2.048547,1.152047,-3.094142,2.114372,0.43857,-0.84862,3.54848,1.454296,1.81029,-0.620614,0.130186,B
-1.821883,-3.466908,-1.703005,1.133195,-3.397197,1.281937,-0.010295,-0.694705,4.010585,1.42666,1.642707,-0.691835,-0.097124,B
-1.822216,-3.451003,-1.631917,1.063631,-3.44479,1.122448,-0.039598,-0.637547,4.078208,1.410653,1.545023,-0.72364,-0.160424,B
-1.751864,-3.448219,-1.5511,0.857315,-3.628919,0.83318,-0.024206,-0.606889,4.308965,1.302858,1.35627,-0.733475,-0.279743,B
-1.744299,-3.348263,-1.502881,0.788301,-3.779736,0.712949,-0.02034,-0.678247,4.474744,1.243756,1.307651,-0.687724,-0.352612,B
-1.788712,-3.3775,-1.471618,0.824788,-3.868649,0.513035,0.002615,-0.687634,4.668692,1.111914,0.932813,-0.789934,-0.462954,B
-1.976913,-3.710735,-1.489254,0.792376,-3.921088,0.074387,-0.729339,-0.689762,4.189291,0.446758,0.375764,-0.882368,-0.653668,B
-1.973437,-3.816325,-1.524634,0.741033,-3.933646,0.039048,-0.996505,-0.776441,3.946245,0.26833,0.297693,-0.944955,-0.671023,B
-1.889221,-3.883436,-1.483776,0.647552,-3.755206,0.068928,-1.306368,-0.943043,3.650061,0.153119,0.141354,-0.977667,-0.664748,B
-1.694637,-3.663232,-1.494774,0.352636,-3.692367,0.172345,-1.347919,-1.246044,3.497158,0.057155,-0.209694,-1.024368,-0.656984,B
-1.548612,-3.442391,-1.571313,0.138214,-3.78481,0.153933,-1.272139,-1.558299,3.127148,-0.20515,-0.419668,-0.952445,-0.650482,B
-1.502337,-3.412396,-1.577574,0.037332,-3.788128,0.13467,-1.289377,-1.577848,3.029144,-0.321078,-0.442051,-0.944343,-0.648843,B
-1.458508,-3.451934,-1.604374,-0.091079,-3.889026,0.155276,-1.284221,-1.620945,2.899944,-0.398535,-0.489032,-0.969188,-0.658731,B
-1.222877,-3.14343,-1.73133,-0.743057,-4.082053,0.215177,-1.362646,-2.366836,2.130432,-0.718584,-1.343919,-0.664245,-0.471655,B
-1.188564,-3.09589,-1.689976,-0.86861,-4.104051,0.2055,-1.452464,-2.576205,2.027834,-0.761894,-1.584472,-0.623422,-0.393937,B
-1.181829,-3.089276,-1.61805,-1.040792,-4.141493,0.13012,-1.52343,-2.453294,1.967675,-0.750654,-1.456538,-0.672289,-0.388214,B
-1.282402,-3.220151,-1.393921,-1.495312,-4.122444,0.067476,-1.745668,-2.278518,1.784834,-0.73863,-1.1772,-0.679435,-0.414252,B
-1.409037,-3.380552,-1.268582,-1.630405,-4.11578,-0.023419,-1.883905,-2.109751,1.71975,-0.763455,-0.947598,-0.637126,-0.439901,B
-1.576895,-3.605727,-1.152801,-1.716154,-4.082062,0.000126,-2.17691,-1.860913,1.708247,-0.704503,-0.849932,-0.784137,-0.438749,B
-1.733035,-3.726297,-1.006266,-1.755067,-3.978533,-0.013235,-2.505431,-1.679797,1.727856,-0.743424,-0.600553,-0.95789,-0.473466,B
-1.822213,-3.920149,-0.912632,-2.00352,-3.826082,-0.249368,-3.136336,-1.347542,1.443659,-0.524611,-0.048954,-0.870587,-0.399471,B
-1.923369,-3.942222,-1.007455,-2.420549,-3.381464,-0.203098,-3.710365,-0.873854,1.265401,-0.125541,1.053697,-0.842624,-0.322221,B
-1.920934,-3.908779,-1.171713,-2.645074,-3.223275,0.114174,-3.97187,-0.779319,1.248079,-0.127583,1.628753,-0.959106,-0.292894,B
-1.70422,-4.050619,-1.904373,-2.776525,-2.332609,0.539892,-4.021849,-0.350826,0.774067,0.057273,2.676377,-0.706322,-0.100731,B
-1.646058,-3.957178,-2.08035,-2.878192,-2.217388,0.711192,-3.77816,-0.125997,0.539623,0.118861,2.764767,-0.699529,-0.024083,B
-1.6679,-3.825742,-2.240522,-2.982307,-2.160767,0.955276,-3.554648,-0.127582,0.496978,-0.001553,2.731375,-0.559329,0.046626,B
-1.642515,-3.829682,-2.400495,-3.067038,-2.056375,1.135117,-3.382237,-0.052425,0.460661,-0.051691,2.691215,-0.509681,0.086831,B
-1.781503,-3.609534,-2.741497,-2.912288,-1.515565,1.686706,-3.026696,0.170888,0.252562,-0.243468,2.41764,-0.525117,0.223467,B
-1.69225,-3.641402,-2.827099,-2.910418,-1.428635,1.759752,-2.777566,0.209967,0.04737,-0.448772,2.339916,-0.361081,0.229711,B
-1.698206,-3.705552,-3.102367,-2.6938,-1.276768,2.09444,-2.432178,0.362235,-0.197379,-0.792226,2.018373,-0.283549,0.277436,B
-1.717912,-3.878453,-3.287712,-2.530308,-0.873384,2.231353,-1.975486,0.778257,-0.538004,-1.016706,1.445268,-0.230732,0.254452,B
-1.623099,-3.843619,-3.464876,-2.408676,-0.751101,2.340954,-1.468161,0.862862,-0.856511,-1.360675,1.003414,-0.060826,0.212381,B
-1.59389,-3.715749,-3.567894,-2.396959,-0.709132,2.437369,-1.238325,0.929196,-0.958548,-1.530146,0.770962,0.25072,0.188248,B
-0.436445,-2.52722,-2.886198,0.059194,2.707849,-0.375666,1.574273,-1.237144,-0.783894,0.484483,0.126526,1.057838,-0.228706,B
-0.171192,-2.378191,-2.83063,-0.013338,2.479147,-0.279703,2.037014,-1.445507,-0.436608,0.359676,0.244875,0.868628,-0.235337,B
-0.462417,-2.110404,-2.289474,0.12042,2.223357,-0.010645,2.399591,-2.005057,-0.474537,0.332661,0.479343,0.906505,-0.094298,B
-0.534948,-2.264701,-1.663081,0.161445,1.792644,0.381231,2.477728,-2.345052,-0.641804,0.240452,1.113364,1.015242,0.041272,B
-0.867817,-2.359312,-1.413502,0.200945,1.738138,0.159168,2.458729,-2.178116,-0.517845,0.167516,1.11295,0.932199,-0.016654,B
-0.738138,-2.338719,-1.076123,0.319426,1.349285,0.215208,2.504782,-2.187354,-0.52348,0.403426,1.757232,0.792197,0.020811,B
-0.916018,-1.844914,-0.810509,0.33499,1.310253,0.368195,2.731514,-2.226576,-0.437848,0.379716,1.438213,0.882389,0.099343,B
-0.872356,-2.187549,-0.188449,0.502885,0.81066,0.084257,2.804466,-1.666511,-0.592705,0.71564,1.510719,1.191744,0.006925,B
-1.105601,-2.03446,0.097636,0.533672,0.718975,0.303064,2.768173,-1.71034,-0.758684,0.623809,1.586048,1.460603,0.076868,B
-1.72001,-1.777144,0.578611,0.601042,0.741083,0.141479,2.549572,-1.468429,-0.791001,0.641761,1.223734,1.288852,0.135563,B
-1.502885,-2.082118,0.641186,0.640995,0.446831,0.326949,2.476253,-1.665775,-0.39895,0.30252,1.470342,1.246012,0.138049,B
-1.386427,-2.1265,0.732622,0.691738,0.298496,0.465408,2.499448,-1.754259,-0.290015,0.187217,1.553703,1.298364,0.167243,B
-1.99896,-1.652492,1.146563,0.70874,0.307398,0.373611,2.37258,-1.314267,-0.736997,0.476978,1.201166,1.376035,0.232749,B
-2.237637,-1.472772,1.206554,0.797182,0.187439,0.338847,1.91438,-1.676549,0.345833,-0.207952,1.189452,0.981215,0.156258,B
